funding_id,announce_id,joint_project,governor,fund_company_name,clean_company_name,proj_jobs,actual_new_jobs,job_pct,total_award,award_to_company,disbursements_company,award_pct,county,tiers,site_address,award_date,funding_program,grant_status,grant_term,elapsed_days,elapsed_pct,required_investment,actual_investment,count_jobs
667,438,0,MCCRORY,"BlueScope Buildings North America, Inc.",BLUESCOPE BUILDINGS,115,13,11.3,402500,402500,0,0.0,Scotland,1,"13421 N Rocky Ford Rd, Laurinburg,NC",6/2/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$8,000,000 ","$3,051,328 ",1
668,439,0,MCCRORY,Carolina Nonwovens LLC,CAROLINA NONWOVENS,35,13,37.1,70000,70000,0,0.0,Catawba,2,"1106 JW Abernathy Plant Road, Maiden,NC",6/12/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$11,000,000 ","$11,672,284 ",1
633,409,0,MCCRORY,"Harvest Garden Pro, LLC",HARVEST POWER DIVISION,33,0,0,45000,45000,0,0.0,Iredell,3,"TBD, Mooresville,NC",10/1/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$108,000 ","$278,570 ",1
671,442,0,MCCRORY,"Blue Bloodhound, LP",BLUE BLOODHOUND,191,39,20.4,305600,305600,0,0.0,Catawba,2,"74 8th Street SE, Hickory,NC",6/22/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$360,000 ","$608,684 ",1
635,410,0,MCCRORY,Patheon Manufacturing Services LLC,DPX HOLDINGS,488,Not Reported,0,7437000,6321450,0,0.0,Pitt,2,"5900 Martin Luther King, Jr. Highway, Greenville (not in City Limits), NC 27835-8628",10/3/2014,JDIG,"Terminated, $0 Disbursed",4380,4380,100,"$143,100,000 ",Not Reported,1
636,412,0,MCCRORY,E.I. duPont de Nemours and Company ,DUPONT,18,0,0,80000,80000,0,0.0,Lenoir,1,"4693 Highway 11 North  PO BOX 800, Kinston,NC",10/23/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$27,000,000 ",$0 ,1
638,414,0,MCCRORY,"Linamar North Carolina, Inc.",LINAMAR,150,0,0,500000,500000,0,0.0,Buncombe,3,"2169 Hendersonville Rd, Arden,NC",10/30/2014,One NC ,Active,365,365,100,"$103,500,000 ",$0 ,1
690,475,0,MCCRORY,"Republic Services Customer Resource Center East, LLC",REPUBLIC SERVICES,350,392,112,216000,216000,0,0.0,Mecklenburg,3,"10815 David Taylor Drive, Charlotte, NC",9/14/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$6,000,000 ","$5,201,594 ",1
693,457,0,MCCRORY,"NSA Holdings,Inc.",NORTH STATE AVIATION,109,14,12.8,250000,250000,0,0.0,Lenoir,1,"2300 John Mewborne Road, Kinston, NC",9/21/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$810,000 ","$131,013 ",1
641,416,0,MCCRORY,"Oak Valley Hardwoods, Inc.",OAK VALLEY HARDWOODS,114,0,0,156000,156000,0,0.0,Graham,1,"68 Snowbird Rd, Robbinsville,NC",11/10/2014,One NC ,"Closed, $0 Disbursed",1825,1825,100,"$9,000,000 ","$1,175,000 ",1
648,422,0,MCCRORY,White Labs Inc.,WHITE LABS,56,0,0,40000,40000,0,0.0,Buncombe,3,"TBD, Buncombe County,NC",1/8/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$3,700,000 ",$0 ,1
702,465,0,MCCRORY,AAIPharma Services Corp.,AAI PHARMA/CAMBRIDGE MAJOR LABORATORIES,37,41,110.8,50000,50000,0,0.0,New Hanover,3,"2320 Scientific Park Drive, Wilmington, NC",11/19/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$14,000,000 ","$7,300,000 ",1
649,423,0,MCCRORY,Ecolab Inc. ,ECOLAB,45,0,0,100000,100000,0,0.0,Guilford,2,"8300 Capital Drive, Greensboro,NC",1/28/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$9,000,000 ",$0 ,1
258,73,1,PERDUE,Brunswick Corporation (Hatteras Yachts Division),BRUNSWICK,350,221,63.1,60850,60850,45637,75.0,Craven,2,"110 N. Glenburnie Road, New Bern, NC 28560",7/20/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$4,230,000 ","$8,622,806 ",1
274,85,1,PERDUE,ABB Inc.,ABB,130,156,120,400000,400000,400000,100.0,Mecklenburg/ Wake,"3,3","Old Statesville Rd, Huntersville, NC/TBD, NC",9/9/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$90,000,000 ","$98,298,899 ",1
407,189,1,PERDUE,"Chiquita Brands International, Inc.",CHIQUITA BRANDS INTERNATIONAL,400,281,70.3,2503114,2503114,1021275,40.8,Mecklenburg,3,"Downtown Options & Ballantye-Woodward Bldg., City of Charlotte, NC",11/29/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$12,751,000 ","$12,713,849 ",1
450,226,1,PERDUE,Ralph Lauren Corporation II,RALPH LAUREN,500,273,54.6,500000,500000,156000,31.2,Guilford,3,"Guilford County, NC",6/14/2012,One NC ,"Closed, Funds Disbursed",1460,1460,100,"$87,300,000 ","$104,700,000 ",1
144,4,0,PERDUE,HC Composites L.L.C.,HC COMPOSITES,120,15,12.5,130000,130000,18200,14.0,Edgecombe,1,"1090 West Saint James Street, Tarboro, NC",3/9/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,340,000 ","$2,376,243 ",1
146,6,0,PERDUE,Ally Financial Inc. (f/k/a GMAC LLC),GMAC,200,188,94,5987000,4490250,4490250,100.0,Mecklenburg,3,"440 S. Church St., , Charlotte, NC 28202-2075",3/20/2009,JDIG,"Closed, Funds Disbursed",3285,3285,100,"$5,400,000 ","$10,590,629 ",1
155,16,0,PERDUE,Henkel Corporation,HENKEL,103,104,101,206000,206000,206000,100.0,Rowan,2,"485 Cedar Springs Road, Unit H, Salisbury, NC",5/4/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$21,330,000 ","$19,154,520 ",1
158,15,0,PERDUE,"Siemens Energy, Inc. I (637)",SIEMENS ENERGY,226,218,96.5,3660000,2745000,2595000,94.5,"Mecklenburg, Forsyth",3,"5101 Westinghouse Boulevard, Charlotte, NC 28273-9640; 13024 Ballantyne Corporate Place, Suite 300, Charlotte, NC 28277-0497; 3050 Westinghouse Road, Rural Hall, NC 27045-9570; ",5/14/2009,JDIG,"Closed, Funds Disbursed",3285,3285,100,"$44,968,000 ","$45,307,807 ",1
159,18,0,PERDUE,Baldor Electric Company (#1-McDowell),BALDOR ELECTRIC,25,25,100,75000,75000,75000,100.0,McDowell,2,"510 Rockwell Drive, Marion, NC",5/15/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,790,000 ","$5,428,039 ",1
160,17,0,PERDUE,Morganton Pressure Vessels LLC,MORGANTON PRESSURE VESSELS,43,68,158.1,129000,129000,129000,100.0,McDowell,2,"1 Alfredo Baglioni Drive, Marian, NC",5/18/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,700,000 ","$1,770,335 ",1
163,259,0,PERDUE,"Ethan Allen Operations, Inc.",ETHAN ALLEN OPERATIONS,302,204,67.5,109000,109000,7680,7.0,Catawba,2,"700 South Main Avenue, Maiden, NC",6/2/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,430,000 ","$2,929,175 ",1
168,24,0,PERDUE,Baldor Electric Company (Cleveland #1),BALDOR ELECTRIC,114,59,51.8,157000,157000,89490,57.0,Cleveland,1,"101 Reliance Road, Kings Mountain, NC",6/22/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$10,980,000 ","$13,695,190 ",1
169,25,0,PERDUE,Baldor Electric Company (Buncombe),BALDOR ELECTRIC,32,11,34.4,64000,64000,24320,38.0,Buncombe,3,"70 Reems Creek Road, Weaverville, NC",6/26/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$4,320,000 ","$4,768,511 ",1
171,27,0,PERDUE,Alpla Inc,ALPLA,40,45,112.5,120000,120000,120000,100.0,Hoke,2,"US Highway 211 E (Hoke County), NC",7/7/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$6,480,000 ","$8,402,006 ",1
172,28,0,PERDUE,"Yale Industrial Products, Inc (Coffing Hoists)",YALE INDUSTRIAL PRODUCTS,65,46,70.8,116300,116300,116300,100.0,Anson,1,"(Anson County), NC",7/14/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,700,000 ","$4,866,649 ",1
176,33,0,PERDUE,SCR-Tech LLC,SCR-TECH,61,38,62.3,90000,90000,62100,69.0,Mecklenburg,3,"11701 Mt. Holly Road, Charlotte, NC",9/3/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$10,260,000 ","$15,292,095 ",1
177,34,0,PERDUE,"TurboCare, Inc.",TURBOCARE,110,80,72.7,220000,220000,178200,81.0,Forsyth,3,"3050 Westinghouse Road, Rural Hall, NC",9/4/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$27,000,000 ","$42,772,125 ",1
479,247,1,PERDUE,Deere-Hitachi Construction Machinery Corporation,DEERE-HITACHI CONSTRUCTION MACHINERY,340,0,0,3509000,2631750,0,0.0,Forsyth,3,"1000 Deere-Hitachi Rd, Kernersville, NC 27284-2275",10/5/2012,JDIG,"Terminated, $0 Disbursed",3285,3285,100,"$87,442,000 ","$87,447,729 ",0
654,429,0,MCCRORY,"Global Packaging, Inc",GLOBAL PACKAGING,33,0,0,100000,100000,0,0.0,Richmond,1,"106 Marks Creek Lane, Hamlet,NC",3/3/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$8,800,000 ",$0 ,1
180,36,0,PERDUE,"Central States Manufacturing, Inc.",CENTRAL STATES MANUFACTURING,45,42,93.3,135000,135000,135000,100.0,Surry,1,"751 Piedmont Triad West D, Mount Airy, NC",9/21/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,430,000 ","$4,448,000 ",1
184,39,0,PERDUE,"Premiere Fibers, Inc.",UFS HOLDINGS-PREMIERE FIBERS,20,18,90,50200,50200,50200,100.0,Anson,1,"10056 Hwy 52 (Anson County), NC",9/28/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,250,000 ","$5,924,061 ",1
187,41,0,PERDUE,Shalag US Inc. (#1),SHALAG,42,39,92.9,110000,110000,110000,100.0,Granville,2,"917 SE Industry Drive, Oxford, NC",10/9/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$14,760,000 ","$16,857,508 ",1
190,262,0,PERDUE,CheckFree Services Corporation (Fiserv),FISERV,419,438,104.5,800000,800000,800000,100.0,Catawba,2,"2415 Century Place SE, Hickory, NC",10/27/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$4,400,000 ","$6,035,953 ",1
191,48,0,PERDUE,"Palziv North America, Inc.",PALZIV NORTH AMERICA,72,69,95.8,250000,250000,250000,100.0,Franklin,2,"7966 NC Hwy 56, Louisburg, NC",10/30/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$7,000,000 ","$8,418,028 ",1
192,45,0,PERDUE,"Richmond Specialty Yarns, LLC",RICHMOND SPECIALTY YARNS,135,174,128.9,150000,150000,75000,50.0,Richmond,1,"1748 North US Highway 220, Ellerbe, NC",11/9/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$900,000 ","$922,979 ",1
195,47,0,PERDUE,"Knit-Rite, Inc.",KNIT-RITE,24,22,91.7,24000,24000,24000,100.0,Richmond,1,"126 Mill Street, Ellerbe, NC",11/16/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,044,000 ","$1,375,750 ",1
198,49,0,PERDUE,"SANS Technical Fibers, LLC",SANS TECHNICAL FIBERS,25,57,228,60000,60000,60000,100.0,Rockingham,1,"4721 NC Highway 770 , Stoneville, NC",12/1/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,800,000 ","$4,240,715 ",1
207,265,0,PERDUE,"Maple Springs Laundry, LLC",MAPLE SPRINGS LAUNDRY,68,14,20.6,136000,136000,31280,23.0,Burke,1,"2910 Main Ave. NW, Hickory, NC",12/28/2009,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$5,384,700 ","$11,213,302 ",1
216,268,0,PERDUE,"Solaris Industries, Inc.",SOLARIS INDUSTRIES,40,24,60,50000,50000,33500,67.0,Cleveland,1,"133 Indusstrial Drive, Kings Mountain, NC",2/2/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,880,000 ","$3,109,000 ",1
218,2,0,PERDUE,Laboratory Corporation of America Holdings,LABORATORY OF AMERICA HOLDINGS,346,344,99.4,275000,275000,275000,100.0,Guilford,3,"High Point Road Corridor, Greensboro, NC",2/10/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$3,600,000 ","$5,139,005 ",1
219,56,0,PERDUE,"Automatic Rolls of North Carolina, LLC",NORTHEAST FOODS,84,63,75,350000,350000,262500,75.0,Johnston,3,"68 Harvest Mill Lane, Clayton, NC",2/19/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$22,500,000 ","$36,431,486 ",1
225,57,0,PERDUE,"Turbotec Products, Inc. (TT2)",TURBOTEC PRODUCTS,73,65,89,76500,76500,76500,100.0,Catawba,2,"914 25th St. SE, Hickory, NC",3/11/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$5,850,000 ","$7,383,033 ",1
231,270,0,PERDUE,"Michelin North America, Inc.",MICHELIN NORTH AMERICA,74,136,183.8,620000,620000,620000,100.0,Stanly,2,"South Stanly School Road, Norwood NC",4/9/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$10,170,000 ","$13,611,413 ",1
236,63,0,PERDUE,"United Furniture Industries NC, LLC",UNITED FURNITURE INDUSTRIES,150,354,236,125000,125000,125000,100.0,Davidson,2,"12 Hackney Street, Lexington, NC",4/15/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,687,500 ","$3,012,560 ",1
238,64,0,PERDUE,"Masterbrand Cabinets, Inc.",MASTERBRAND CABINETS,334,188,56.3,200000,200000,100000,50.0,Lenoir,1,"651 Collier Lofton Road, Kinston, NC",4/21/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$3,375,000 ","$4,047,178 ",1
254,76,0,PERDUE,"CertainTeed Gypsum NC, Inc",CERTAINTEED,89,90,101.1,300000,300000,300000,100.0,Person,2,"Semora - Roxboro, NC",7/12/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$144,000,000 ","$150,567,984 ",1
255,78,0,PERDUE,Becton Dickinson and Company,BECTON DICKINSON AND CO,187,129,69,600000,600000,462000,77.0,Johnston,3,"Four Oaks Business Park, Four Oaks, NC",7/16/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$34,560,000 ","$32,714,295 ",1
488,254,1,PERDUE,"S. & D. Coffee, Inc.",S&D COFFEE,200,253,126.5,2084000,1563000,459953,29.4,Cabarrus,3,"7955 West Winds Boulevard, Concord, NC 28027-3306; 300 Concord Parkway S, Concord, NC 28027-6702; 101 Commercial Park Drive, Concord, NC 28027-9014; 7975 West Winds Blvd NW and 202 Ramdin Court, Concord, NC 28027",11/19/2012,JDIG,Active,3650,1868,51.2,"$42,300,000 ","$53,306,962 ",0
261,80,0,PERDUE,Boral Composites Inc.,BORAL COMPOSITES,25,16,64,50000,50000,35000,70.0,Rowan,2,"701 South Long Street, East Spencer, NC",8/2/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$11,520,000 ","$15,244,378 ",1
264,82,0,PERDUE,"Norandal USA, Inc.",NORANDA ALUMINUM,25,21,84,108000,108000,81000,75.0,Lee,2,"1709 Jake Alexander Blvd. S, Salisbury, NC",8/5/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$6,300,000 ","$6,393,967 ",1
266,83,0,PERDUE,"Medicago USA, Inc.",MEDICAGO,85,53,62.4,128000,128000,64000,50.0,Durham,3,"Research Triangle Park, Durham, NC",8/9/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$9,720,000 ","$36,734,085 ",1
272,84,0,PERDUE,"Kleen Tech, Inc",KLEEN TECH,30,38,126.7,54000,54000,54000,100.0,Burke,1,"690 Lovelady Road NE, Valdese, NC",9/8/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,057,500 ","$1,418,000 ",1
276,274,0,PERDUE,"Baltek, Inc.",BALTEK,68,47,69.1,204000,204000,102000,50.0,Guilford,3,"Highpoint (Guilford County), NC",9/16/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,250,000 ","$2,947,956 ",1
278,87,0,PERDUE,DNP IMS America Corporation,DNP IMS AMERICA,37,59,159.5,80000,80000,80000,100.0,Cabarrus,3,"4524 Enterprise Drive NW, Concord, NC",9/21/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$22,320,000 ","$25,430,326 ",1
656,430,0,MCCRORY,"Jimbo's Jumbos, Inc.",JIMBOS JUMBOS,78,0,0,156000,156000,0,0.0,Chowan,1,"190 Peanut Drive, Edenton,NC",3/6/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$27,000,000 ",$0 ,1
289,93,0,PERDUE,"Reich, LLC",REICH,56,71,126.8,175000,175000,175000,100.0,Mecklenburg,3,"140 Vista Boulevard, Arden, NC",10/18/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$29,700,000 ","$32,422,456 ",1
294,98,0,PERDUE,"Precision Hydraulic Cylinders, Inc.",PRECISION HYDRAULIC CYLINDERS,89,55,61.8,92000,92000,46000,50.0,Duplin,2,"196 N Hwy 41, Beulaville, NC",11/4/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$3,065,850 ","$4,247,163 ",1
299,103,0,PERDUE,"MOM Brands Company, LLC (f/k/a Malt-O-Meal)",MALT-O-MEAL,80,74,92.5,350000,350000,350000,100.0,Randolph,2,"2525 Bank Street, Asheboro, NC",11/17/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$121,500,000 ","$147,734,813 ",1
300,104,0,PERDUE,FAS Controls Inc.,FAS CONTROLS,52,79,151.9,45000,45000,45000,100.0,Cleveland,1,"1100 Airport Road (Cleveland County), NC",11/18/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,350,000 ","$1,686,466 ",1
302,107,0,PERDUE,PAS USA Inc.,PAS GROUP,239,61,25.5,800000,800000,200000,25.0,Beaufort,1,"2010 West 15th Street, Washington, NC",11/30/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,880,000 ","$237,679 ",1
303,278,0,PERDUE,Outdura Corp. (Sattler AG),SATTLER AG,76,73,96.1,150000,150000,150000,100.0,Caldwell,1,"447 Main Street, Hudson, NC",12/1/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$4,050,000 ","$4,333,809 ",1
304,109,0,PERDUE,"Enviva, LP (Hertford)",ENVIVA LP,53,64,120.8,270000,270000,270000,100.0,Hertford,1,"Former Georgia Pacific Lumber Facility, Ahoskie, NC",12/9/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$46,800,000 ","$66,567,844 ",1
308,110,0,PERDUE,HYDAC Technology Corp.,HYDAC TECHNOLOGY,54,37,68.5,75000,75000,57000,76.0,Lincoln,2,"9836B Northcross Center Court, Huntersville, NC",12/20/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$8,653,140 ","$13,020,639 ",1
317,115,0,PERDUE,"Barefoot Industries, Inc. a/k/a Global Packaging, Inc.",GLOBAL PACKAGING,64,16,25,64000,64000,16000,25.0,Richmond,1,"106 Marks Creek Ln , Hamlet, NC",1/13/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,530,000 ","$2,229,710 ",1
319,117,0,PERDUE,"Tuscarora Yarns, Inc.",TUSCARORA YARNS,124,67,54,146000,146000,73000,50.0,Rowan,2,"8760 E. Franklin St., Mt. Pleasant, NC",1/24/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$5,664,347 ","$7,564,864 ",1
321,118,0,PERDUE,"NSA Holdings, LLC",NS AVIATION,308,247,80.2,300000,300000,300000,100.0,Forsyth,3,"40 Creswell Court, Greensboro, NC",1/26/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,143,900 ","$1,344,886 ",1
265,256,1,PERDUE,Caterpillar Inc. (Butterfly),CATERPILLAR,485,340,70.1,600000,600000,600000,100.0,Rowan,2,"5000 Womack Drive, Sanford, NC",8/5/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$25,470,000 ","$278,189,121 ",0
665,436,0,MCCRORY,"Asbury Graphite of North Carolina, INC",ASBURY CARBONS,25,0,0,100000,100000,0,0.0,Robeson,1,"191 Magna Rd, Lumberton,NC",4/24/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$11,000,000 ","$2,061,882 ",1
329,128,0,PERDUE,Lanxess Corporation,LANXESS,55,39,70.9,250000,250000,195000,78.0,Gaston,2,"Gastonia (Gaston County), NC",3/8/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$13,500,000 ","$25,121,814 ",1
333,129,0,PERDUE,"REPI, LLC",REPI,27,11,40.7,75000,75000,34500,46.0,Gaston,2,"2825 Repi Court, Dallas, NC",3/16/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$5,230,800 ","$8,227,721 ",1
334,150,0,PERDUE,Rock-Tenn Converting Company,ROCKTENN,124,58,46.8,372000,372000,93750,25.2,McDowell,1,"33 Burgin Street, Marion, NC",3/29/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$26,792,819 ","$22,567,326 ",1
345,139,0,PERDUE,Turbocoating Corp.,TURBOCOATING SPA,53,46,86.8,110000,110000,82500,75.0,Catawba,2,"1928 Main Avenue SE, Hickory, NC",4/14/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$12,737,825 ","$12,464,699 ",1
347,141,0,PERDUE,"Geiger International, Inc.",GEIGER INTERNATIONAL,64,59,92.2,128000,128000,128000,100.0,Mecklenburg,1,"Hildebran (Burke County), NC",4/19/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$3,352,500 ","$4,702,808 ",1
349,142,0,PERDUE,"Conopco, Inc.",UNILEVER,65,33,50.8,195000,195000,97500,50.0,Hoke,2,"100 Faberge Blvd., Raeford, NC",4/20/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$31,500,000 ","$9,932,225 ",1
351,143,0,PERDUE,"DuBose Strapping, Inc.",DUBOSE STRAPPING,34,29,85.3,138000,138000,103500,75.0,Pitt,2,"906 Industrial Drive, Clinton, NC",5/2/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$9,450,000 ","$9,652,156 ",1
352,145,0,PERDUE,"The Roberts Company Fabrication Services, Inc.",THE ROBERTS CO,29,58,200,80000,80000,60000,75.0,Sampson,2,"133 Forlines Road, Winterville, NC",5/2/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,925,000 ","$2,435,330 ",1
354,144,0,PERDUE,Jason Incorporated (Janesville),JANESVILLE ACOUSTICS,40,62,155,120000,120000,120000,100.0,McDowell,1,"157 Lackey Town Road, Old Fort, NC",5/10/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,350,000 ","$146,472 ",1
356,147,0,PERDUE,Technimark LLC,TECHNIMARK,30,30,100,60000,60000,60000,100.0,Randolph,2,"180 Commerce Place, Asheboro NC",5/18/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$20,000,000 ","$47,725,294 ",1
263,256,1,PERDUE,Caterpillar Inc. (Butterfly),CATERPILLAR,485,443,91.3,4073000,3462050,2057850,59.4,Lee,2,"5008 Womack Road, Sanford, NC 27330-9594",8/5/2010,JDIG,Active,4015,2705,67.4,"$25,470,000 ","$27,819,121 ",1
359,151,0,PERDUE,"AKG North America, Inc.",AKG OF AMERICA,76,71,93.4,100000,100000,100000,100.0,Orange,3,"7315 Oakwood Street Extension, Mebane, NC",6/15/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,970,000 ","$3,310,426 ",1
361,153,0,PERDUE,"Niagara Bottling, LLC",NIAGARA BOTTLING,66,76,115.2,200000,200000,200000,100.0,Iredell,3,"Mooresville Business Park, Mooresville, NC",6/21/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$40,500,000 ","$50,566,580 ",1
371,160,0,PERDUE,"MVP Group International, Inc.",MVP GROUP,67,85,126.9,86000,86000,26829,31.2,Surry,1,"430 Gentry Road, Elkin, NC",7/18/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$9,535,500 ","$5,508,001 ",1
375,164,0,PERDUE,"J. E. Ekornes USA, Inc.",EKORNES ASA,58,36,62.1,100000,100000,50000,50.0,Burke,1,"Morganton (Burke County), NC",7/20/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,179,000 ","$1,248,556 ",1
378,166,0,PERDUE,"Enviva, LP (Northampton)",ENVIVA LP,62,36,58.1,300000,300000,195000,65.0,Northampton,1,"Greenfield Industrial Site, Northampton County, NC",8/3/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$54,000,000 ","$93,736,786 ",1
383,169,0,PERDUE,"Cooper Standard Automotive, Inc.",COOPER STANDARD,137,270,197.1,157400,157400,157400,100.0,Wayne,2,"308 Fedelon Trail, Goldsboro, NC",9/23/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$16,122,245 ","$20,059,113 ",1
385,172,0,PERDUE,"Shalag US, Inc. (#2)",SHALAG,25,28,112,75000,75000,75000,100.0,Granville,2,"917 SE Industrial Drive, Oxford, NC",10/6/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$13,950,000 ","$15,676,843 ",1
386,173,0,PERDUE,"Honda Aircraft Company, LLC",HONDA AIRCRAFT,419,569,135.8,1000000,1000000,1000000,100.0,Guilford,3,"6430 Ballinger Road, Greensboro, NC",10/10/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$70,830,000 ","$76,321,671 ",1
389,175,0,PERDUE,"Zurn Industries, LLC",ZURN INDUSTRIES,38,24,63.2,38000,38000,19000,50.0,Lee,2,"5901 Elwin Buchanan Drive, Sanford, NC 27330",10/14/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$40,000 ","$255,930 ",1
392,178,0,PERDUE,"Aseptia, Inc.",ASEPTIA,75,77,102.7,150000,150000,150000,100.0,Montgomery,1,"131 Industrial Drive, Troy, NC",10/31/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$9,180,000 ","$10,289,927 ",1
394,279,0,PERDUE,"Ferraro Foods of North Carolina, LLC",FERRARO FOODS OF NORTH CAROLINA,23,12,52.2,70000,70000,35000,50.0,Alamance,2,"2031 Park Center Drive, Mebane, NC",11/3/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$5,377,500 ","$7,108,621 ",1
395,180,0,PERDUE,"Smithfield-Kinston, LLC",SMITHFIELD PACKING,330,449,136.1,700000,700000,700000,100.0,Lenoir,1,"1780 Smithfield Way, Kinston, NC",11/8/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$76,900,000 ","$82,037,066 ",1
396,181,0,PERDUE,"Coilplus, Inc.",COILPLUS,23,17,73.9,50000,50000,40500,81.0,Guilford,3,"426 Chimney Rock Road, Greensboro, NC",11/9/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$11,430,000 ","$13,594,606 ",1
399,182,0,PERDUE,"PreGel America, Inc.",PREGEL AMERICA,48,16,33.3,67500,67500,25650,38.0,Cabarrus,3,"4450 Fortune Ave NW, Concord, NC",11/15/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$10,260,000 ","$13,817,593 ",1
